date,price
2015-04-08,1598.293033067009
2015-04-09,1644.89604389604
2015-04-10,1644.89604389604
2015-04-13,1710.6904904714147
2015-04-14,1687.9142549758549
2015-04-15,1687.9142549758549
2015-04-16,1594.4057654541482
2015-04-17,1570.3004486972875
2015-04-20,1519.6110178742065
2015-04-21,1550.5342028659395
2015-04-22,1535.7523466793507
2015-04-23,1527.2019871073246
2015-04-24,1494.9407031050073
2015-04-27,1497.4470145498262
2015-04-28,1567.5509144005744
2015-04-29,1594.335167965943
2015-04-30,1653.8706555055371
2015-05-01,1732.7261962616628
2015-05-04,1637.7323059411654
2015-05-05,1567.4439841431324
2015-05-06,1567.4439841431324
2015-05-07,1693.742479687404
2015-05-08,1736.8347933225862
2015-05-11,1678.7667295111803
2015-05-12,1678.7667295111803
2015-05-13,1597.293619969879
2015-05-14,1632.6458500859376
2015-05-15,1632.6458500859376
2015-05-18,1690.9187860335592
2015-05-19,1690.9187860335592
2015-05-20,1737.6245137393132
2015-05-21,1790.4858198137156
2015-05-22,1725.832727252067
2015-05-25,1604.937196376058
2015-05-26,1542.095691665203
2015-05-27,1542.095691665203
2015-05-28,1428.482725215457
2015-05-29,1471.0022429904302
2015-06-01,1497.3276871036533
2015-06-02,1497.3276871036533
2015-06-03,1487.6664031604369
2015-06-04,1487.6664031604369
2015-06-05,1487.6664031604369
2015-06-08,1440.150933503934
2015-06-09,1440.150933503934
2015-06-10,1440.150933503934
2015-06-11,1397.7851570759135
2015-06-12,1397.7851570759135
2015-06-15,1516.1361102687024
2015-06-16,1493.8514444780526
2015-06-17,1558.731050690212
2015-06-18,1607.8047529457783
2015-06-19,1607.8047529457783
2015-06-22,1493.3860481178729
2015-06-23,1493.3860481178729
2015-06-24,1430.3148097887313
2015-06-25,1430.3148097887313
2015-06-26,1358.7654979938266
2015-06-29,1366.1100282449768
2015-06-30,1366.1100282449768
2015-07-01,1366.1100282449768
2015-07-02,1417.654989002008
2015-07-03,1417.654989002008
2015-07-06,1417.654989002008
2015-07-07,1330.69533820354
2015-07-08,1279.8991488538811
2015-07-09,1279.8991488538811
2015-07-10,1316.143456326374
2015-07-13,1340.561049678588
2015-07-14,1283.3163989435368
2015-07-15,1283.3163989435368
2015-07-16,1359.2986777035917
2015-07-17,1364.5167137035455
2015-07-20,1364.9122526824956
2015-07-21,1342.989831705798
2015-07-22,1319.7582303884658
2015-07-23,1255.9496988505298
2015-07-24,1222.856070312621
2015-07-27,1333.07058441733
2015-07-28,1257.7971137322263
2015-07-29,1242.6032361609791
2015-07-30,1292.3356524162425
2015-07-31,1274.0418299123342
2015-08-03,1245.301170649533
2015-08-04,1199.0314282988973
2015-08-05,1199.0314282988973
2015-08-06,1199.0314282988973
2015-08-07,1240.8238573605768
2015-08-10,1212.597841581792
2015-08-11,1212.597841581792
2015-08-12,1153.6636786448923
2015-08-13,1198.4055696921605
2015-08-14,1198.4055696921605
2015-08-17,1297.518416862816
2015-08-18,1297.518416862816
2015-08-19,1332.2400127977853
2015-08-20,1387.1351190120697
2015-08-21,1387.1351190120697
2015-08-24,1487.1686132144073
2015-08-25,1487.1686132144073
2015-08-26,1474.0874929337954
2015-08-27,1493.564668606435
2015-08-28,1493.564668606435
2015-08-31,1482.0820239137352
2015-09-01,1482.0820239137352
2015-09-02,1450.6752231595478
2015-09-03,1432.0670227760263
2015-09-04,1429.7683415381732
2015-09-07,1379.064190568506
2015-09-08,1352.123322714948
2015-09-09,1291.7423254691946
2015-09-10,1314.74948949443
2015-09-11,1346.3672844326315
2015-09-14,1367.230472030532
2015-09-15,1367.230472030532
2015-09-16,1249.7099945297489
2015-09-17,1249.7099945297489
2015-09-18,1287.2508149734424
2015-09-21,1359.5808751899306
2015-09-22,1424.7404838156513
2015-09-23,1477.4367261650052
2015-09-24,1471.8771293138805
2015-09-25,1426.5571482161758
2015-09-28,1356.9718447157263
2015-09-29,1356.9718447157263
2015-09-30,1373.498756120255
2015-10-01,1412.1126139440037
2015-10-02,1356.4561637058134
2015-10-05,1356.4561637058134
2015-10-06,1292.197734762901
2015-10-07,1272.5413466317498
2015-10-08,1260.2327965261125
2015-10-09,1254.3917549506857
2015-10-12,1227.6679050830571
2015-10-13,1227.6679050830571
2015-10-14,1170.9751648484244
2015-10-15,1125.727528067824
2015-10-16,1099.6958563584656
2015-10-19,1133.8917981235809
2015-10-20,1106.691516186528
2015-10-21,1075.9982430383643
2015-10-22,1105.4613733074448
2015-10-23,1134.5325533157952
2015-10-26,1191.7309274564584
2015-10-27,1202.4413047430558
2015-10-28,1202.4413047430558
2015-10-29,1260.7438218894952
2015-10-30,1200.072743785708
2015-11-02,1193.768615390452
2015-11-03,1158.9261470895922
2015-11-04,1142.6816583001605
2015-11-05,1138.8385020567464
2015-11-06,1138.8385020567464
2015-11-09,1140.134999072289
2015-11-10,1114.0563612965782
2015-11-11,1123.4824437746297
2015-11-12,1123.4824437746297
2015-11-13,1020.7259438966132
2015-11-16,982.1519189280532
2015-11-17,982.1519189280532
2015-11-18,950.2434642115658
2015-11-19,974.7045390564746
2015-11-20,989.0005857860529
2015-11-23,930.1804349624248
2015-11-24,930.1804349624248
2015-11-25,930.1804349624248
2015-11-26,929.8316110723
2015-11-27,897.4140843883899
2015-11-30,837.3167953813346
2015-12-01,807.1973472727244
2015-12-02,778.4454668512221
2015-12-03,776.5862765662044
2015-12-04,744.9000861903182
2015-12-07,823.3285254854472
2015-12-08,823.3285254854472
2015-12-09,823.3285254854472
2015-12-10,840.664228069173
2015-12-11,874.2250629327687
2015-12-14,845.7265023320608
2015-12-15,852.9505883699348
2015-12-16,851.9263111689106
2015-12-17,892.6054132161349
2015-12-18,863.7854620421632
2015-12-21,882.5820509390194
2015-12-22,877.9919817519183
2015-12-23,885.087289077798
2015-12-24,922.0455994038672
2015-12-25,922.0455994038672
2015-12-28,947.606505031272
2015-12-29,947.606505031272
2015-12-30,907.6923650747102
2015-12-31,889.1328772319475
2016-01-01,889.1328772319475
2016-01-04,941.2094550268396
2016-01-05,948.0145030912636
2016-01-06,946.5550690219604
2016-01-07,975.7284753351256
2016-01-08,948.6965621777928
2016-01-11,972.1521061746904
2016-01-12,966.6538673597672
2016-01-13,988.8875948457152
2016-01-14,988.8875948457152
2016-01-15,965.0603265773648
2016-01-18,991.5808326962403
2016-01-19,932.5902725523808
2016-01-20,918.6537886163254
2016-01-21,913.5215821354892
2016-01-22,905.8167270754824
2016-01-25,858.6221884135613
2016-01-26,858.6221884135613
2016-01-27,865.5102280610065
2016-01-28,871.5156402084959
2016-01-29,887.3712623467137
2016-02-01,906.5768394538208
2016-02-02,906.5768394538208
2016-02-03,883.73482424958
2016-02-04,923.5075777649396
2016-02-05,923.5075777649396
2016-02-08,1004.6794135835114
2016-02-09,982.9406316370754
2016-02-10,1000.612355270028
2016-02-11,1025.3148594913084
2016-02-12,1071.3294074266448
2016-02-15,989.3701627232329
2016-02-16,942.8775847507628
2016-02-17,986.5132318045752
2016-02-18,986.5132318045752
2016-02-19,913.9218260480756
2016-02-22,846.0647814124075
2016-02-23,852.9649625955938
2016-02-24,818.9563894960356
2016-02-25,798.2499012521013
2016-02-26,758.8481347293217
2016-02-29,750.8814836081738
2016-03-01,705.4666010563723
2016-03-02,731.8878873856207
2016-03-03,731.8878873856207
2016-03-04,768.8540225593028
2016-03-07,746.8552887275374
2016-03-08,746.4018672687589
2016-03-09,746.4018672687589
2016-03-10,696.3878151340922
2016-03-11,678.9473982973816
2016-03-14,678.5569959490607
2016-03-15,678.5569959490607
2016-03-16,722.9282829496035
2016-03-17,703.8792467893844
2016-03-18,730.5750121027367
2016-03-21,697.7836973192922
2016-03-22,722.0316866339087
2016-03-23,688.8905683975469
2016-03-24,688.8905683975469
2016-03-25,688.8905683975469
2016-03-28,721.2003304674199
2016-03-29,716.0179167520206
2016-03-30,695.561465688038
2016-03-31,695.561465688038
2016-04-01,696.9074004147924
2016-04-04,661.1997563038659
2016-04-05,661.1997563038659
2016-04-06,696.8362808700592
2016-04-07,715.1634496023962
2016-04-08,685.6623239079853
2016-04-11,685.9492778803979
2016-04-12,697.9799378071606
2016-04-13,719.1386246069742
2016-04-14,696.2249333024904
2016-04-15,696.2249333024904
2016-04-18,625.0336580298668
2016-04-19,635.3796624735584
2016-04-20,656.9394533926725
2016-04-21,632.9188105968952
2016-04-22,632.9188105968952
2016-04-25,634.7655028511468
2016-04-26,651.0637106974059
2016-04-27,660.0782779097716
2016-04-28,660.0782779097716
2016-04-29,656.4807654729324
2016-05-02,644.8914241280485
2016-05-03,697.704790483446
2016-05-04,715.0190586590053
2016-05-05,719.9607533590911
2016-05-06,719.9607533590911
2016-05-09,705.0157953541874
2016-05-10,651.6068573398836
2016-05-11,670.0612379453944
2016-05-12,670.0612379453944
2016-05-13,658.2429085120996
2016-05-16,653.7008533719383
2016-05-17,638.2084420158138
2016-05-18,620.046877208444
2016-05-19,610.2281887783254
2016-05-20,600.3842332712037
2016-05-23,613.9309098058818
2016-05-24,627.4540979613855
2016-05-25,627.4540979613855
2016-05-26,627.4540979613855
2016-05-27,659.032452407315
2016-05-30,708.939500083071
2016-05-31,683.2242058550046
2016-06-01,658.8112920209903
2016-06-02,644.4313640227277
2016-06-03,644.4313640227277
2016-06-06,588.5870169400803
2016-06-07,619.7291572759901
2016-06-08,636.7544603286423
2016-06-09,626.7214879652316
2016-06-10,614.063711647932
2016-06-13,586.8817922926382
2016-06-14,588.2146770082969
2016-06-15,588.2146770082969
2016-06-16,592.1705098865368
2016-06-17,592.1705098865368
2016-06-20,633.9423853274513
2016-06-21,640.8894638609266
2016-06-22,614.085822886593
2016-06-23,614.085822886593
2016-06-24,589.1240489886673
2016-06-27,601.7185251843866
2016-06-28,610.3583779968947
2016-06-29,605.8431569059495
2016-06-30,619.3344713715755
2016-07-01,644.0943986254829
2016-07-04,578.5513776917154
2016-07-05,582.6915386424618
2016-07-06,605.9698574187721
2016-07-07,634.5712174765152
2016-07-08,634.5712174765152
2016-07-11,634.5712174765152
2016-07-12,625.1901329635865
2016-07-13,641.1120246258592
2016-07-14,658.1881540804687
2016-07-15,647.963975904981
2016-07-18,660.2636716921587
2016-07-19,662.9598621828422
2016-07-20,646.8210488104341
2016-07-21,671.8879889968673
2016-07-22,704.465395696855
2016-07-25,715.2622499761316
2016-07-26,735.3184412663875
2016-07-27,742.5672064368441
2016-07-28,776.8896921889544
2016-07-29,775.3478431604344
2016-08-01,797.1238632896045
2016-08-02,835.5057779822848
2016-08-03,866.3664209156665
2016-08-04,825.0965040602421
2016-08-05,831.8820147960236
2016-08-08,856.3585673646326
2016-08-09,884.0913475665577
2016-08-10,884.0913475665577
2016-08-11,853.0803862906886
2016-08-12,817.6260140490475
2016-08-15,810.8619117753174
2016-08-16,841.9692585560256
2016-08-17,836.6822401270174
2016-08-18,836.6822401270174
2016-08-19,836.6822401270174
2016-08-22,807.132034872895
2016-08-23,801.205795977262
2016-08-24,820.3413595942545
2016-08-25,844.8885358847552
2016-08-26,884.7165862517372
2016-08-29,909.5468116884084
2016-08-30,867.4589422787291
2016-08-31,903.0633199730322
2016-09-01,877.2955332763555
2016-09-02,841.1735405301298
2016-09-05,868.3183596642443
2016-09-06,907.8372095924244
2016-09-07,899.5449225215312
2016-09-08,940.4632785909276
2016-09-09,951.2208992531278
2016-09-12,918.5839074440544
2016-09-13,911.1513714120068
2016-09-14,911.1513714120068
2016-09-15,926.0741364225372
2016-09-16,915.4698919117296
2016-09-19,972.645539255746
2016-09-20,1002.8112206863948
2016-09-21,1002.8112206863948
2016-09-22,1002.8112206863948
2016-09-23,963.8896645330644
2016-09-26,897.3871412290754
2016-09-27,880.0976762380867
2016-09-28,841.5235282533653
2016-09-29,878.5379031539344
2016-09-30,870.4700969578158
2016-10-03,870.2415745616881
2016-10-04,870.2415745616881
2016-10-05,879.9804039219003
2016-10-06,840.8730571230994
2016-10-07,830.8504319275157
2016-10-10,821.9657425900118
2016-10-11,832.1531507488473
2016-10-12,842.4454649739665
2016-10-13,842.4454649739665
2016-10-14,792.4720455945688
2016-10-17,772.0996690539631
2016-10-18,772.0996690539631
2016-10-19,772.0996690539631
2016-10-20,839.7044381614037
2016-10-21,873.0804254201946
2016-10-24,870.1965673032798
2016-10-25,889.8648802147703
2016-10-26,920.2816130969844
2016-10-27,962.2294691444336
2016-10-28,962.2294691444336
2016-10-31,975.5474754658652
2016-11-01,928.0794228524654
2016-11-02,928.0794228524654
2016-11-03,928.0794228524654
2016-11-04,928.0794228524654
2016-11-07,922.4863765625053
2016-11-08,945.4384828833334
2016-11-09,945.4384828833334
2016-11-10,890.4709259834741
2016-11-11,892.202581319825
2016-11-14,844.3899765563319
2016-11-15,850.2631677120447
2016-11-16,850.2631677120447
2016-11-17,850.2631677120447
2016-11-18,852.4598487256411
2016-11-21,837.5998979582529
2016-11-22,837.5998979582529
2016-11-23,837.5998979582529
2016-11-24,878.1202846922978
2016-11-25,855.4731390388997
2016-11-28,907.2106535758154
2016-11-29,896.8374658966383
2016-11-30,896.8374658966383
2016-12-01,896.2751128655234
2016-12-02,924.4674442993124
2016-12-05,951.8683960024758
2016-12-06,980.3475442242147
2016-12-07,980.3475442242147
2016-12-08,1037.494236421445
2016-12-09,1001.2224402380788
2016-12-12,980.2743369325368
2016-12-13,999.347351163198
2016-12-14,1002.4163625399196
2016-12-15,971.3669594757048
2016-12-16,985.0022138067528
2016-12-19,943.4093982853104
2016-12-20,943.4093982853104
2016-12-21,961.367910853764
2016-12-22,961.367910853764
2016-12-23,961.367910853764
2016-12-26,990.1453995813496
2016-12-27,1037.7600323105323
2016-12-28,1003.2990989368134
2016-12-29,994.8752555109274
2016-12-30,994.8752555109274
2017-01-02,1003.7193912558812
2017-01-03,1003.7193912558812
2017-01-04,946.5661921376254
2017-01-05,922.8870502108116
2017-01-06,952.5666762128004
2017-01-09,957.027313847388
2017-01-10,957.027313847388
2017-01-11,971.2576522167408
2017-01-12,935.9509961280326
2017-01-13,940.3831323500136
2017-01-16,947.4121854145922
2017-01-17,964.1417015244932
2017-01-18,984.010806937833
2017-01-19,984.010806937833
2017-01-20,902.5791419410529
2017-01-23,824.8943722157965
2017-01-24,787.352529497984
2017-01-25,791.1805748672696
2017-01-26,767.7978528654253
2017-01-27,781.0568672526092
2017-01-30,790.684858066768
2017-01-31,730.3357393474726
2017-02-01,730.3357393474726
2017-02-02,734.6367257390796
2017-02-03,711.8857463172251
2017-02-06,752.8819828353521
2017-02-07,784.8068581336203
2017-02-08,818.807501176395
2017-02-09,845.9051321101417
2017-02-10,868.0890860179068
2017-02-13,884.8243104090759
2017-02-14,893.3730939842527
2017-02-15,893.3730939842527
2017-02-16,841.3542238510714
2017-02-17,825.7900041981993
2017-02-20,762.3030841588691
2017-02-21,766.196490582328
2017-02-22,740.2212489460684
2017-02-23,773.6906495570179
2017-02-24,810.4596093507575
2017-02-27,819.8990338027149
2017-02-28,812.7446991459384
2017-03-01,851.0826470141353
2017-03-02,823.6822791650396
2017-03-03,785.25254341097
2017-03-06,798.9869392719612
2017-03-07,802.7682177942079
2017-03-08,794.3730238131105
2017-03-09,756.0387713340646
2017-03-10,767.3225709870754
2017-03-13,766.6079756030505
2017-03-14,782.9593991435721
2017-03-15,781.2523673532161
2017-03-16,775.515140568607
2017-03-17,763.3071093039634
2017-03-20,786.1719188892673
2017-03-21,790.215778957694
2017-03-22,790.215778957694
2017-03-23,733.8395398894336
2017-03-24,733.8395398894336
2017-03-27,740.609714318552
2017-03-28,740.609714318552
2017-03-29,823.1364216045883
2017-03-30,823.1364216045883
2017-03-31,805.2932776287254
2017-04-03,894.0948605125495
2017-04-04,900.9224188923
2017-04-05,869.8855610295033
2017-04-06,869.8855610295033
2017-04-07,858.6489527709014
2017-04-10,858.6836135957091
2017-04-11,818.5647893351622
2017-04-12,846.5094360692794
2017-04-13,846.5094360692794
2017-04-14,817.3545141865551
2017-04-17,764.2799798505177
2017-04-18,744.2305250029449
2017-04-19,747.0796677878011
2017-04-20,761.7307150505972
2017-04-21,733.1309079723462
2017-04-24,698.5814318229446
2017-04-25,679.4158591260992
2017-04-26,648.8687179308492
2017-04-27,648.8687179308492
2017-04-28,669.8585457187081
2017-05-01,687.106384461384
2017-05-02,675.8937030290633
2017-05-03,688.6464768253517
2017-05-04,673.787406203137
2017-05-05,704.0158571925596
2017-05-08,651.7914757893998
2017-05-09,641.0429465911
2017-05-10,641.0429465911
2017-05-11,639.4956394235361
2017-05-12,666.419510618082
2017-05-15,635.1021124007982
2017-05-16,613.0392617903652
2017-05-17,613.0392617903652
2017-05-18,578.921833176157
2017-05-19,578.921833176157
2017-05-22,620.7341219253126
2017-05-23,620.3681528993966
2017-05-24,633.0590944114442
2017-05-25,642.4670297653012
2017-05-26,662.7483159347382
2017-05-29,662.1921485861697
2017-05-30,639.9085761103712
2017-05-31,652.1997225552849
2017-06-01,637.1890642496276
2017-06-02,640.0359304063368
2017-06-05,624.3090997731423
2017-06-06,624.3090997731423
2017-06-07,608.8165389136872
2017-06-08,610.6502741023838
2017-06-09,610.6502741023838
2017-06-12,675.9304763647638
2017-06-13,651.9159052659817
2017-06-14,628.8412980036511
2017-06-15,639.8137226949673
2017-06-16,623.4041684223416
2017-06-19,560.7736392564544
2017-06-20,587.3526638307962
2017-06-21,587.3526638307962
2017-06-22,587.3526638307962
2017-06-23,587.410627037897
2017-06-26,597.6941183703467
2017-06-27,578.353367049458
2017-06-28,564.8242286581599
2017-06-29,565.6657126248807
2017-06-30,593.46805449994
2017-07-03,579.5960279468629
2017-07-04,552.6780029441056
2017-07-05,552.6780029441056
2017-07-06,517.2537106640866
2017-07-07,493.4759148661541
2017-07-10,476.1800324841325
2017-07-11,476.1800324841325
2017-07-12,475.37314698427866
2017-07-13,475.37314698427866
2017-07-14,475.37314698427866
2017-07-17,453.3629757413618
2017-07-18,446.22156374267286
2017-07-19,426.6829373998839
2017-07-20,426.6829373998839
2017-07-21,397.513860015784
2017-07-24,364.35961609455
2017-07-25,375.443372709044
2017-07-26,366.6161113481352
2017-07-27,380.2903610615952
2017-07-28,375.3399522353448
2017-07-31,354.52167382022924
2017-08-01,388.3973757181725
2017-08-02,378.7975942237142
2017-08-03,381.33632601716863
2017-08-04,381.4894476588064
2017-08-07,380.35716181083126
2017-08-08,380.35716181083126
2017-08-09,394.6986737448682
2017-08-10,401.50812662135087
2017-08-11,407.8557369640888
2017-08-14,395.75616107767866
2017-08-15,384.74876324269934
2017-08-16,391.1347522540962
2017-08-17,402.5504354104211
2017-08-18,396.0275140168631
2017-08-21,397.0945786361856
2017-08-22,416.4745835736625
2017-08-23,421.4449784813644
2017-08-24,429.5027182673538
2017-08-25,413.4304687233216
2017-08-28,382.6616488603324
2017-08-29,382.6616488603324
2017-08-30,377.6642954518009
2017-08-31,377.6642954518009
2017-09-01,377.6642954518009
2017-09-04,348.922223488088
2017-09-05,359.90823520932395
2017-09-06,347.20445707801065
2017-09-07,347.20445707801065
2017-09-08,325.8281119855018
2017-09-11,334.6492002887116
2017-09-12,339.72524911611725
2017-09-13,339.72524911611725
2017-09-14,339.72524911611725
2017-09-15,355.2667165298731
2017-09-18,377.4795440166692
2017-09-19,384.587668478258
2017-09-20,384.587668478258
2017-09-21,384.587668478258
2017-09-22,372.36123066124446
2017-09-25,367.5219468753684
2017-09-26,367.5219468753684
2017-09-27,340.99964688421466
2017-09-28,340.99964688421466
2017-09-29,340.99964688421466
2017-10-02,331.16977100343803
2017-10-03,331.16977100343803
2017-10-04,349.39634546880364
2017-10-05,347.14538356669647
2017-10-06,359.5462293818663
2017-10-09,360.8578108597354
2017-10-10,360.8578108597354
2017-10-11,358.4830626095597
2017-10-12,361.5476776653696
2017-10-13,369.17777140072087
2017-10-16,383.619192233026
2017-10-17,383.619192233026
2017-10-18,382.1957190019681
2017-10-19,386.5163087589841
2017-10-20,389.65268006926016
2017-10-23,345.4974387079377
2017-10-24,348.7065174402205
2017-10-25,335.41940548497024
2017-10-26,335.72113177644104
2017-10-27,335.72113177644104
2017-10-30,336.4950790696713
2017-10-31,323.7282550915233
2017-11-01,333.01927840588627
2017-11-02,333.01927840588627
2017-11-03,350.8837660845176
2017-11-06,339.04578453391355
2017-11-07,320.2236341199091
2017-11-08,325.314308914258
2017-11-09,325.314308914258
2017-11-10,315.7509667974452
2017-11-13,314.659096878584
2017-11-14,301.3307671490929
2017-11-15,294.29482271820194
2017-11-16,296.78092515098785
2017-11-17,296.78092515098785
2017-11-20,286.45949877816
2017-11-21,281.8729195086945
2017-11-22,268.0094836636893
2017-11-23,262.6255717865557
2017-11-24,262.6255717865557
2017-11-27,276.7525878142792
2017-11-28,276.7525878142792
2017-11-29,249.49381334624485
2017-11-30,250.78680275502265
2017-12-01,238.3945024551567
2017-12-04,243.45180254655
2017-12-05,240.83686046547425
2017-12-06,229.0548761905333
2017-12-07,234.19243882754424
2017-12-08,230.430383698158
2017-12-11,226.83723084660423
2017-12-12,226.83723084660423
2017-12-13,226.83723084660423
2017-12-14,218.2796666108702
2017-12-15,221.07240733878675
2017-12-18,233.04906262072785
2017-12-19,228.98085197532416
2017-12-20,228.98085197532416
2017-12-21,228.98085197532416
2017-12-22,228.98085197532416
2017-12-25,205.02413530457824
2017-12-26,203.7901168371278
2017-12-27,198.44584582375336
2017-12-28,207.2890979147145
2017-12-29,207.2890979147145
2018-01-01,228.5939084879845
2018-01-02,218.70813638846064
2018-01-03,222.4007859649088
2018-01-04,222.4007859649088
2018-01-05,222.4007859649088
2018-01-08,249.89209659058247
2018-01-09,242.90284495632216
2018-01-10,239.2425499718045
2018-01-11,244.38223140238395
2018-01-12,235.8475549503503
2018-01-15,225.05629735717807
2018-01-16,218.28775578860623
2018-01-17,219.071409494296
2018-01-18,215.89146547026425
2018-01-19,205.1949446528245
2018-01-22,204.981687454093
2018-01-23,211.80307328949985
2018-01-24,214.8010908655852
2018-01-25,211.17326355220976
2018-01-26,211.17326355220976
2018-01-29,244.30063898880124
2018-01-30,249.9862692299733
2018-01-31,249.4238292346694
2018-02-01,238.65552581329257
2018-02-02,238.65552581329257
2018-02-05,222.83983161775907
2018-02-06,213.934835593423
2018-02-07,216.2088151113073
2018-02-08,214.70588711739487
2018-02-09,207.20136343266643
2018-02-12,205.5181205142072
2018-02-13,205.5181205142072
2018-02-14,220.46983584713075
2018-02-15,221.06345258767223
2018-02-16,214.77456911560336
2018-02-19,204.97498549232296
2018-02-20,201.3160996252797
2018-02-21,198.61369666006425
2018-02-22,206.52630904693808
2018-02-23,206.52630904693808
2018-02-26,206.52630904693808
2018-02-27,207.05611182313072
2018-02-28,201.54723747073527
2018-03-01,195.4927246242248
2018-03-02,187.73329593477325
2018-03-05,177.00016622235862
2018-03-06,179.3529276217717
2018-03-07,174.37435561417996
2018-03-08,167.16407887199412
2018-03-09,167.16407887199412
2018-03-12,158.6748571083595
2018-03-13,158.6748571083595
2018-03-14,158.6748571083595
2018-03-15,150.1476235082852
2018-03-16,150.1476235082852
2018-03-19,147.79650996771798
2018-03-20,142.47723358885227
2018-03-21,142.47723358885227
2018-03-22,142.47723358885227
2018-03-23,138.2139209323796
2018-03-26,139.86027289556972
2018-03-27,142.6005754972227
2018-03-28,138.41666098689868
2018-03-29,139.55784391288148
2018-03-30,142.17078712189723
2018-04-02,127.24977327207044
2018-04-03,127.24977327207044
2018-04-04,127.51186292592044
2018-04-05,133.36986130088687
2018-04-06,134.0775770358276
2018-04-09,121.87697446161133
2018-04-10,121.91035325905
2018-04-11,121.91035325905
2018-04-12,125.44249818085666
2018-04-13,129.22477808471402
2018-04-16,130.33760110003777
2018-04-17,130.33760110003777
2018-04-18,130.33760110003777
2018-04-19,130.33760110003777
2018-04-20,122.17498224385726
2018-04-23,120.06098601855042
2018-04-24,111.25099315755531
2018-04-25,107.58786549495014
2018-04-26,107.58786549495014
2018-04-27,107.58786549495014
2018-04-30,108.70264807244357
2018-05-01,112.27459624006808
2018-05-02,116.33099493167276
2018-05-03,114.80401123054978
2018-05-04,114.80401123054978
2018-05-07,121.73526991525785
2018-05-08,121.73526991525785
2018-05-09,121.73526991525785
2018-05-10,124.13224892674005
2018-05-11,120.49075351335304
2018-05-14,117.77985873965083
2018-05-15,116.54140789864444
2018-05-16,112.9096958276317
2018-05-17,112.34245219829832
2018-05-18,114.23030002339884
2018-05-21,119.35126558705976
2018-05-22,119.35126558705976
2018-05-23,114.7761243297263
2018-05-24,109.89257603650604
2018-05-25,106.18836979456898
2018-05-28,113.78692188626512
2018-05-29,113.78692188626512
2018-05-30,114.8915162302712
2018-05-31,118.29676190982484
2018-06-01,116.75803411722462
2018-06-04,117.92507622756747
2018-06-05,121.70127761445646
2018-06-06,116.02040284544724
2018-06-07,120.03020673859824
2018-06-08,116.69455135137042
2018-06-11,108.22981455947532
2018-06-12,104.3759641586446
2018-06-13,104.389476037826
2018-06-14,104.389476037826
2018-06-15,104.389476037826
2018-06-18,103.85482658585586
2018-06-19,106.27384056517964
2018-06-20,109.4957532737015
2018-06-21,104.52498943778534
2018-06-22,106.94837194412654
2018-06-25,111.13777980916576
2018-06-26,113.5247233613424
2018-06-27,113.5247233613424
2018-06-28,120.48940664449611
2018-06-29,116.12757119632512
2018-07-02,112.1674384839128
2018-07-03,113.83896738683148
2018-07-04,112.20964530159036
2018-07-05,116.66269940978496
2018-07-06,117.47026980199747
2018-07-09,128.5702782345679
2018-07-10,123.49771488082236
2018-07-11,123.49771488082236
2018-07-12,126.26523762567224
2018-07-13,127.185923729458
2018-07-16,123.74204967488195
2018-07-17,123.74204967488195
2018-07-18,117.35422873144137
2018-07-19,114.45182041510012
